YEAR,QUARTER,ID,RGDP1,RGDP2,RGDP3,RGDP4,RGDP5,RGDP6
2013,1,570,13647.6,13715.3321,13800.2608,13895.8646,13995.5322,14113.0068
2013,1,571,13647.6,13686.96,13753.911,13829.8884,13918.2822,14001.9102
2013,1,572,13647.6,13719.2499,13787.8462,13867.1263,13957.2626,14041.0062
2013,2,407,13750.1,13811.562,13863.067,13948.91,14052.37,14156.598
2013,2,411,13750.1,13807.8916,13883.2813,13987.3057,14090.7305,14206.8193
2013,2,420,13750.1,13833.0,13923.0,14025.0,14137.0,14232.0
2013,2,421,13750.1,13848.7221,13937.8742,14085.3492,14210.441,14347.0114
2013,2,422,13750.1,13838.6172,13927.7043,14031.0071,14135.076,14239.9169
2013,2,426,13750.1,13795.9,13895.9,14003.1,14122.8,14211.6
2013,2,428,13750.1,13810.33,13881.66,13984.93,14105.9,14245.18
2013,2,433,13750.1,13808.824,13908.248,14020.516,14128.928,14240.968
2013,2,446,13750.1,13816.3082,13872.61,13935.9884,14035.9438,14146.9085
2013,2,463,13750.1,13825.1095,13910.718,14007.087,14110.9786,14222.5365
2013,2,484,,,,,,
2013,2,504,13750.1,13835.244,13954.7452,14092.247,14231.1036,14371.3284
2013,2,506,13750.1,13799.03,13861.15,13963.28,14070.59,14180.74
2013,2,507,13750.1,13817.5184,13890.6981,13967.7595,14047.2348,14160.6394
2013,2,508,13750.1,13816.2119,13920.0449,14002.9631,14126.2845,14211.0728
2013,2,510,13750.1,13811.8,13895.4,13968.2,14047.5,14132.7
2013,2,512,13750.1,13808.169,13880.0979,13935.2883,14004.4482,14080.8452
2013,2,518,13750.1,13773.2971,13816.943,13871.9025,13941.374,14029.9749
2013,2,520,13750.1,13812.6821,13895.3305,13990.9046,14090.4429,14188.727
2013,2,524,13750.1,13792.1,13860.3,13938.4,14030.1,14136.2
2013,2,526,13750.1,13840.0838,13963.0718,14098.8564,14199.6278,14307.7063
2013,2,527,13750.1,13820.0,13925.0,14062.0,14182.0,14307.0
2013,2,528,13750.1,13799.459,13867.7393,13953.5303,14051.251,14158.7783
2013,2,532,13750.1,13782.6453,13850.7316,13950.2652,14050.9619,
2013,2,535,13750.1,13821.7264,13900.5249,13983.1878,14069.7751,14163.7994
2013,2,540,13750.1,13821.7,13894.2,13985.9,14091.8,14202.9
2013,2,542,13750.1,13799.8257,13866.6283,13936.81,14022.7125,14109.6452
2013,2,546,13750.1,13801.3753,13880.0578,13966.0066,14052.4875,14146.3963
2013,2,548,13750.1,13796.91,13858.09,13956.69,14060.22,14168.94
2013,2,549,13750.1,13811.5621,13880.108,13962.6494,14038.8184,14122.3037
2013,2,551,13750.1,13818.3408,13900.5149,13979.7626,14062.8967,14146.5251
2013,2,553,13750.1,13828.9079,13904.9899,13985.9459,14070.1539,14171.2545
2013,2,555,13750.1,13782.9,13858.3,13921.2,13991.5,14075.7
2013,2,556,13750.1,13833.1134,13954.6511,14073.5022,14199.2786,14273.4938
2013,2,557,13750.1,13787.5225,13857.5392,13933.5886,14016.318,14107.4658
2013,2,559,13750.1,13828.9986,13931.3189,14053.1745,14165.3448,14275.9984
2013,2,563,13750.1,13831.8683,13900.5149,13986.5903,14069.765,14156.8885
2013,2,568,13750.1,13793.146,13885.995,13992.3905,14118.7893,14250.3849
2013,2,569,,,,,,
2013,2,570,13750.1,13814.9527,13920.796,14030.8504,14141.7748,14253.5762
2013,2,571,13750.1,13784.3662,13858.8228,13944.4286,14025.7159,14122.2979
2013,2,574,13750.1,13813.4132,13874.3782,14013.839,14110.4101,14219.4223
2013,3,411,15648.7,15739.143,15852.9679,15962.3259,16082.0698,16203.0541
2013,3,420,15648.7,15751.0,15869.0,15976.0,16152.0,16287.0
2013,3,421,15648.7,15741.7588,15915.9412,16057.2905,16211.6102,16323.919
2013,3,422,15674.7,15790.1168,15909.6671,16029.6649,16146.8742,16267.3969
2013,3,424,15648.7,15726.4481,15818.0107,15921.3478,16029.5964,16149.458
2013,3,426,15648.7,15721.2646,15822.7522,15896.5337,16004.7846,16076.8091
2013,3,428,15648.7,15749.0558,15859.7026,15986.2471,16141.4371,16309.4901
2013,3,433,15648.7,15757.1092,15885.5269,16014.9912,16145.5106,16273.153
2013,3,446,15648.7,15714.7871,15792.7786,15894.4457,16020.1032,16158.476
2013,3,456,15648.7,15725.2777,15822.6525,15940.0102,16077.6912,16216.5614
2013,3,463,15648.7,15726.3634,15819.8841,15925.6038,16043.7252,16170.5629
2013,3,484,15648.7,15725.5625,15814.0234,15908.042,16006.0458,16116.4699
2013,3,504,15648.7,15802.893,15939.3896,16096.4469,16255.0518,16415.2194
2013,3,506,15648.7,15736.1717,15840.1729,15965.5104,16107.0241,16244.5137
2013,3,507,15648.7,15750.1966,15860.535,15950.5042,16048.8279,16174.7564
2013,3,510,15648.7,15734.7,15823.4,15862.1,15910.1,15984.5
2013,3,512,15648.7,15687.6759,15722.8547,15789.255,15867.616,15938.5433
2013,3,518,15648.7,15708.3289,15763.9508,15851.6517,15950.6472,16053.7747
2013,3,520,15648.7,15733.3973,15837.2488,15946.6843,16054.7343,16173.4485
2013,3,524,15648.7,15740.8,15825.6,15921.3,16033.1,16146.0
2013,3,528,15648.7,15726.5874,15819.7123,15924.5054,16039.6323,16158.2381
2013,3,532,15648.7,15719.6145,15815.831,15921.0576,16026.9886,
2013,3,540,15648.7,15725.8,15827.5,15950.0,16046.7,16158.9
2013,3,542,15648.7,15725.3896,15802.5165,15899.3454,15996.1326,16093.6063
2013,3,546,15648.7,15726.3634,15816.0204,15921.7143,16032.0148,16143.0795
2013,3,548,15648.7,15703.6687,15781.4124,15905.9316,16038.088,16164.8768
2013,3,549,15648.7,15737.9142,15839.2281,15925.6342,16024.2497,16135.2605
2013,3,551,15648.7,15713.7695,15795.6394,15889.508,15985.1752,16093.3329
2013,3,553,15648.7,15751.4681,15853.3538,15964.3981,16081.4571,16206.2797
2013,3,555,15648.7,15717.1,15797.3,15881.8,15974.3,16070.9
2013,3,556,15648.7,15738.6001,15877.8044,15997.6429,16115.7716,16206.9225
2013,3,557,15648.7,15805.0021,15935.1074,15997.2515,16067.7772,16130.7096
2013,3,560,15648.7,15854.5433,15978.5759,16081.2953,16152.7334,16326.5527
2013,3,563,15648.7,15726.3634,15812.1539,15894.5218,15985.1375,16088.0429
2013,3,570,15648.7,15749.4396,15870.1039,15999.4426,16125.9302,16249.4791
2013,3,571,15648.7,15719.1316,15804.8595,15896.8429,16003.7256,16114.3103
2013,3,572,15648.7,15726.9244,15825.2177,15932.0379,16043.5622,16155.8671
2013,3,574,15648.7,15805.1851,15945.2344,16022.2996,16118.811,16235.5898
2013,3,575,15648.7,15745.4349,15842.3799,15943.0433,16047.4874,16154.5918
2013,3,576,15681.2994,15767.5465,15842.4424,15929.5758,16013.2061,16097.2754
2013,3,577,15648.7,15736.8,15819.5,15905.2,16001.1,16090.4
2013,4,407,15790.1,15880.12,15997.904,16104.814,16224.264,16320.746
2013,4,420,15790.1,15880.0,15998.0,16107.0,16232.0,16354.0
2013,4,421,15790.1,15864.5744,16032.4356,16174.8195,16330.2686,16443.3995
2013,4,422,15790.1,15893.5086,15997.6255,16114.3805,16228.4952,16346.0829
2013,4,426,15790.1,15865.726,15991.4309,16102.3859,16199.7035,16315.577
2013,4,428,15790.1,15841.43,15959.75,16111.43,16284.09,16465.98
2013,4,429,15790.1,15873.592,15981.395,16087.431,16210.312,16337.069
2013,4,433,15790.1,15856.324,15955.304,16074.248,16201.6,16328.36
2013,4,446,15790.1,15862.628,15955.0107,16073.3502,16206.3057,16348.2606
2013,4,463,15790.1,15848.9827,15931.5425,16026.2833,16137.3082,16253.0525
2013,4,504,15790.1,15907.2163,16044.614,16183.1985,16322.98,16463.9689
2013,4,506,15790.1,15858.5,15954.94,16057.26,16164.83,16287.36
2013,4,507,15790.1,15838.7655,15937.5504,16049.3452,16154.2312,16281.9307
2013,4,508,15790.1,15851.8859,15955.778,16048.4424,16149.2739,16256.3969
2013,4,510,15790.1,15844.1,15879.1,15935.6,16012.9,16109.3
2013,4,512,15790.1,15809.8007,15849.1779,15916.1117,15983.3281,16062.6523
2013,4,518,15790.1,15868.532,15941.572,16020.702,16104.732,16176.122
2013,4,520,15790.1,15878.5226,15979.4891,16083.6472,16199.204,16316.0362
2013,4,524,15790.1,15866.4,15966.2,16072.5,16189.1,16311.6
2013,4,526,15790.1,15916.8345,16014.4924,16146.0054,16274.9454,16399.7624
2013,4,527,15790.1,15864.0,15980.0,16098.0,16228.0,16368.0
2013,4,532,15790.1,15846.7837,15961.9049,16076.0719,16195.0519,
2013,4,535,15790.1,15805.8665,15907.6178,15990.4831,16081.6458,16177.2792
2013,4,540,15790.1,15823.1,15937.1,16019.9,16130.8,16253.9
2013,4,542,15790.1,15869.0378,15965.8417,16063.697,16161.346,16260.4167
2013,4,546,15790.1,15860.6808,15955.0002,16057.7116,16165.0207,16280.9637
2013,4,548,15790.1,15831.08,15920.83,16014.81,16119.51,16235.8
2013,4,549,15790.1,15876.2381,15970.6501,16069.5443,16180.8689,16300.8835
2013,4,553,15790.1,15862.5877,15939.6373,16063.1286,16178.6515,16297.3709
2013,4,555,15790.1,15858.8,15931.6,16026.9,16131.1,16238.9
2013,4,557,15790.1,15841.5017,15927.5104,16035.4224,16133.5125,16228.8773
2013,4,559,15790.1,15925.1,16052.4076,16180.168,16304.9846,16432.188
2013,4,563,15790.1,15880.1203,15966.7495,16053.8513,16157.1991,16261.2122
2013,4,568,15790.1,15862.4574,15979.4253,16114.1113,16258.4725,16404.0577
2013,4,569,,,,,,
2013,4,570,15790.1,15887.8762,16017.3596,16147.8984,16275.5597,16412.1723
2013,4,571,15790.1,15849.928,15931.9813,16017.6957,16107.9923,16198.7497
2013,4,572,15790.1,15841.4178,15940.4267,16052.0097,16164.3737,16281.5655
2013,4,574,15790.1,15868.0828,15988.5996,16096.811,16215.5898,16349.9921
2013,4,576,15777.6981,15836.8645,15931.8857,16018.9343,16075.0005,16149.5249
2013,4,577,15790.1,15880.0,15928.4,16101.3,16198.6,16322.1
2013,4,579,15790.1,15863.7204,15964.7857,16077.8643,16195.1493,16313.9458
2014,1,407,15965.6,16033.025,16148.022,16267.793,16364.533,16465.866
2014,1,411,15965.6,16040.6258,16164.8977,16284.7809,16417.6527,16539.2462
2014,1,420,15965.6,16037.0,16165.0,16306.0,16440.0,16580.0
2014,1,421,15965.6,16048.7673,16222.4635,16346.7519,16531.5811,16706.4998
2014,1,422,15965.6,16030.6,16159.9,16276.4,16397.1,16520.5
2014,1,424,15965.6,16066.9325,16177.5258,16301.9102,16426.7519,
2014,1,426,15965.6,16044.9653,16129.0026,16220.3,16303.3,16436.912
2014,1,428,15965.6,16065.11,16193.67,16335.17,16500.41,16664.72
2014,1,429,15965.6,16043.343,16132.825,16259.303,16383.902,16511.706
2014,1,433,15965.6,16054.468,16166.764,16289.168,16427.872,16569.668
2014,1,446,15965.6,16052.6955,16171.7595,16305.5291,16448.3531,16602.4339
2014,1,463,15965.6,16064.4629,16183.6142,16307.605,16432.5457,16554.4271
2014,1,484,15965.6,15937.5866,16028.4477,16123.7648,16219.6487,16324.0638
2014,1,504,15965.6,16103.502,16242.5951,16382.8897,16524.396,16677.1802
2014,1,506,15965.6,16041.24,16132.46,16240.25,16369.77,16512.53
2014,1,507,15965.6,16014.507,16121.4803,16238.0388,16359.6486,16453.7781
2014,1,508,15965.6,16035.3871,16122.6758,16204.9297,16303.0135,16445.517
2014,1,510,15965.6,16007.9,16069.6,16192.4,16332.2,16450.8
2014,1,512,15965.6,16033.0255,16080.9096,16124.9509,16193.0493,16277.4014
2014,1,520,15965.6,16045.435,16177.1365,16303.8207,16439.2078,16561.6628
2014,1,524,15965.6,16058.6,16165.7,16265.4,16385.6,16521.5
2014,1,527,15965.6,16034.0,16166.0,16308.0,16459.0,16613.0
2014,1,532,15965.6,16044.8943,16158.0782,16278.643,16400.9628,
2014,1,535,15965.6,15997.4359,16080.769,16176.3972,16276.5654,16381.3469
2014,1,542,15965.6,16063.553,16164.0128,16263.3422,16364.8145,16465.1276
2014,1,546,15965.6,16036.9653,16128.393,16232.2206,16352.6162,16473.9047
2014,1,548,15965.6,16036.55,16122.17,16221.32,16339.38,16468.11
2014,1,549,15965.6,16052.6955,16152.0978,16263.9943,16384.6255,16490.1027
2014,1,553,15965.6,16051.9263,16132.8469,16245.9973,16348.254,16462.7525
2014,1,555,15965.6,16040.4,16103.8,16215.2,16332.2,16452.9
2014,1,556,15965.6,16057.5183,16174.1945,16286.9401,16381.6721,
2014,1,557,15965.6,16030.0,16116.302,16205.434,16304.964,16429.547
2014,1,559,15965.6,16087.9927,16213.3989,16355.2785,16504.3657,16662.9556
2014,1,563,15965.6,16122.9155,16250.3793,16374.8816,16496.3353,16610.6166
2014,1,568,15965.6,16057.1233,16175.8652,16309.4585,16454.2405,16613.0168
2014,1,569,,,,,,
2014,1,570,15965.6,16091.8201,16215.1076,16351.9531,16493.1922,16636.1859
2014,1,571,15965.6,16023.4877,16109.4611,16200.0688,16291.2366,16383.7754
2014,1,572,15965.6,16049.4194,16165.7777,16291.0625,16425.4637,16548.6547
2014,1,574,15965.6,16075.3,16201.8,16331.7,16460.7,16587.8
2014,1,575,,,,,,
2014,1,576,15958.1,16057.8,16146.1,16259.1,16360.7,16487.5
2014,1,577,15965.6,16072.7,16169.4,16262.8,16354.3,16462.0
2014,1,578,15965.6,16005.426,16143.7598,16290.4784,16386.0747,16532.5946
2014,1,579,15965.6,16043.7657,16164.3276,16293.3346,16428.9319,16563.5385
2014,2,407,15946.6,16080.451,16191.852,16288.14,16389.001,16490.485
2014,2,420,15964.0,16112.0,16249.0,16387.0,16518.0,16646.0
2014,2,421,15946.6,16122.0126,16246.9582,16433.7982,16610.4616,16718.4296
2014,2,422,15946.6,16141.3315,16279.8627,16420.8614,16557.4917,16697.2432
2014,2,426,15946.6,16077.9026,16212.4,16383.4349,16579.65,16686.4276
2014,2,428,15946.6,16162.31,16314.55,16478.36,16648.39,16834.44
2014,2,429,15946.6,16075.0834,16210.2483,16347.5773,16479.3313,16610.8197
2014,2,433,15946.6,16091.0,16209.36,16334.2,16468.84,16601.16
2014,2,446,15946.6,16049.2573,16182.0136,16323.7557,16476.6693,16639.0206
2014,2,463,15946.6,16073.0,16204.0,16332.0,16457.0,16579.0
2014,2,484,15946.6,15990.2734,16089.2891,16192.865,16297.1077,16406.0166
2014,2,504,15946.6,16180.598,16340.032,16501.0369,16653.6051,16807.584
2014,2,506,15946.6,16084.99,16191.16,16310.24,16436.2,16570.3
2014,2,508,15946.6,16072.6699,16191.882,16308.0177,16384.9349,16494.4307
2014,2,510,15946.6,16031.4,16124.9,16234.7,16350.6,16414.1
2014,2,512,15946.6,16013.9452,16073.6627,16161.3477,16245.5347,16314.1423
2014,2,518,15946.6,16092.74,16176.56,16240.24,16325.9,16444.25
2014,2,520,15946.6,16078.2384,16208.4812,16346.9866,16462.3446,16582.4426
2014,2,524,15946.6,16053.7,16152.7,16253.9,16371.0,16505.8
2014,2,526,15946.6,16100.1284,16278.2487,16462.8719,16538.6458,16643.2926
2014,2,532,15946.6,16076.2872,16197.5351,16320.7169,16448.0704,
2014,2,533,15946.6,16078.0,16172.0,16215.0,16340.0,16426.0
2014,2,535,15946.6,16072.6699,16156.3949,16260.4028,16365.0803,16474.4434
2014,2,542,15946.6,16063.4103,16161.4755,16261.6661,16360.7176,16460.7627
2014,2,546,15946.6,16072.6699,16176.1388,16292.1616,16416.984,16538.75
2014,2,548,15946.6,16076.85,16172.61,16276.05,16381.98,16494.17
2014,2,549,15946.6,16064.8771,16176.1694,16292.1924,16397.0745,16534.707
2014,2,553,15946.6,16064.0681,16186.4911,16312.7906,16447.1513,16580.3265
2014,2,555,15946.6,16063.0,16168.8,16293.6,16419.4,16549.2
2014,2,556,15946.6,15839.3,15942.3,15946.6,16077.2583,16190.7114
2014,2,557,15946.6,16101.2139,16223.6043,16328.9366,16418.1828,16499.7391
2014,2,559,15946.6,16101.906,16241.366,16387.864,16539.882,16699.276
2014,2,563,15946.6,16064.8771,16152.5142,16248.569,16337.2082,16434.3614
2014,2,568,15946.6,16081.1521,16220.0574,16368.3459,16522.8897,16670.8027
2014,2,569,,,,,,
2014,2,570,15946.6,16084.3379,16227.1827,16371.2962,16516.6895,16651.2977
2014,2,572,15946.6,16090.1194,16222.8629,16360.7572,16487.5531,16615.3316
2014,2,574,15946.6,16053.278,16191.4898,16341.9709,16475.0998,16608.6063
2014,2,576,15934.3,16061.8,16150.1,16251.0,16364.8,16463.0
2014,2,577,15946.6,16081.6,16194.5,16321.4,16392.8,16478.1
2014,2,578,15946.6,16101.6583,16253.4314,16340.7472,16485.3988,16624.9452
2014,2,579,15946.6,16054.3659,16186.8085,16321.8909,16453.1706,16584.7715
2014,3,411,15985.7,16104.2412,16235.3379,16360.6934,16480.3496,16604.9688
2014,3,420,15985.7,16117.0,16250.0,16380.0,16507.0,16623.0
2014,3,421,15985.7,16108.1745,16290.3061,16458.7245,16564.6787,16699.678
2014,3,422,15985.7,16139.8569,16291.9923,16431.0361,16566.9549,16709.2934
2014,3,426,15985.7,16109.5592,16252.2837,16441.7772,16605.6734,16704.3597
2014,3,428,15985.7,16100.32,16242.54,16386.46,16553.57,16709.48
2014,3,433,15985.7,16102.4,16223.6,16351.6,16481.2,16614.4
2014,3,446,15985.7,16123.7756,16265.0076,16417.3709,16575.1511,16726.3887
2014,3,463,15985.7,16123.825,16263.0937,16375.7592,16489.2052,16603.4371
2014,3,484,15985.7,16083.2008,16187.6132,16292.569,16401.7144,16519.3949
2014,3,504,15985.7,16143.2136,16302.2793,16453.0097,16605.1339,16758.6645
2014,3,506,15985.7,16126.0,16226.26,16329.19,16432.67,16552.66
2014,3,507,15985.7,16098.0171,16226.2795,16343.8991,16444.0855,16541.2507
2014,3,508,15985.7,16092.5278,16200.0696,16300.3844,16409.3152,16522.9937
2014,3,510,15985.7,16051.3,16152.4,16266.9,16324.0,16385.4
2014,3,512,15985.7,16041.3586,16105.1426,16192.9993,16282.1318,16366.948
2014,3,518,15985.7,16068.4357,16144.6764,16222.0331,16315.1849,16427.8719
2014,3,520,15985.7,16117.2273,16243.3747,16367.9247,16486.2667,16606.5274
2014,3,524,15985.7,16084.9,16188.6,16304.5,16429.0,16568.0
2014,3,526,15985.7,16119.0513,16256.1116,16358.834,16475.9003,16585.3282
2014,3,527,15985.7,16104.2671,16223.7136,16344.046,16477.2472,16599.4601
2014,3,532,15985.7,16101.5029,16236.9241,16360.6774,16462.3531,
2014,3,535,15985.7,16065.0359,16168.4557,16268.5748,16373.3049,16482.723
2014,3,542,15985.7,16082.8933,16182.1922,16281.396,16380.4613,16501.6075
2014,3,546,15985.7,16084.6874,16200.0542,16324.171,16457.2102,16595.3475
2014,3,548,15985.7,16172.61,16276.05,16381.98,16494.17,16617.23
2014,3,549,15985.7,16096.4438,16215.8323,16316.2447,16445.2369,16551.1042
2014,3,553,15985.7,16085.7895,16202.3176,16319.8649,16439.56,16558.6877
2014,3,555,15985.7,16052.8,16171.9,16286.1,16412.1,16533.3
2014,3,556,15985.7,16091.4308,16221.6226,16360.6819,16500.3081,16643.4307
2014,3,557,15985.7,16094.4513,16210.1887,16338.7979,16380.4196,16458.6565
2014,3,559,15985.7,16122.4,16267.6,16391.0,16526.5,16656.3
2014,3,563,15985.7,16080.7629,16176.391,16256.6734,16349.3537,16450.5929
2014,3,568,15985.7,16105.9548,16225.5062,16354.5513,16496.467,16626.7148
2014,3,569,,,,,,
2014,3,570,15985.7,16123.7756,16263.0439,16415.3887,16561.1736,16692.1022
2014,3,572,15985.7,16105.5928,16226.3847,16348.0826,16470.6932,16590.1057
2014,3,574,15985.7,16125.9016,16262.7677,16402.1884,16544.9872,16692.308
2014,3,575,,,,,,
2014,3,577,15985.7,16127.4,16242.7,16362.2,16582.5,16681.8
2014,3,578,15985.7,16119.4454,16210.0579,16337.7954,16485.8551,16622.8228
2014,3,579,15985.7,16111.7703,16235.16,16359.6001,16481.1805,16596.4133
2014,3,580,15985.7,16100.3569,16223.7098,16336.1024,16441.2672,16543.0756
2014,4,411,16150.6,16237.7,16330.8,16427.9,16541.5,16670.1
2014,4,421,16150.6,16328.1464,16499.5919,16606.8393,16743.8457,16865.2386
2014,4,422,16150.6,16279.2664,16398.2147,16518.4495,16649.3426,16781.5654
2014,4,423,16150.6,16308.1,16442.6,16572.4,16680.3,16788.6
2014,4,426,16150.6,16257.95,16348.4,16482.7709,16674.5823,16873.8959
2014,4,428,16137.89,16262.75,16401.02,16549.68,16710.67,16858.17
2014,4,429,16150.6,16252.788,16373.2964,16497.8202,16628.7312,16764.3337
2014,4,433,16150.6,16247.32,16367.56,16486.2,16607.0,16728.44
2014,4,446,16150.6,16270.3902,16414.8873,16560.6678,16703.7097,16847.987
2014,4,484,16150.6,16250.8983,16338.4798,16430.257,16550.3043,16671.9537
2014,4,504,16150.6,16299.9281,16440.7178,16582.7236,16725.956,16870.4255
2014,4,506,16150.6,16229.28,16321.49,16410.16,16523.14,16614.79
2014,4,507,16150.6,16249.1852,16350.774,16445.6781,16562.3531,16680.0785
2014,4,510,16150.6,16258.4,16368.7,16426.5,16488.6,16556.5
2014,4,512,16150.6,16202.8355,16263.2573,16375.9239,16469.2841,16555.0751
2014,4,518,16150.6,16240.747,16325.647,16424.237,16524.887,16636.957
2014,4,520,16150.6,16285.59,16403.2696,16528.3034,16652.5354,16774.8366
2014,4,524,16150.6,16274.7,16387.1,16507.1,16639.0,16778.2
2014,4,526,16150.6,16260.9112,16376.4045,16493.5604,16603.1666,16705.4469
2014,4,527,16150.6,16262.4862,16375.1474,16496.6031,16610.8862,16725.9611
2014,4,533,16150.6,16221.0,16320.0,16410.0,16475.0,16645.0
2014,4,535,16150.6,16214.8184,16323.1773,16428.2589,16534.017,16644.5091
2014,4,542,16150.6,16252.1893,16353.375,16453.0672,16575.6604,16697.9976
2014,4,546,16150.6,16246.6435,16355.2151,16472.5223,16594.7002,16713.7251
2014,4,548,16150.6,16231.06,16314.31,16390.94,16483.27,16581.55
2014,4,549,16150.6,16270.3902,16371.1404,16496.5679,16598.7188,16697.4271
2014,4,553,16150.6,16259.0045,16361.7354,16472.931,16587.2864,16704.3081
2014,4,555,16150.6,16241.5,16340.3,16448.3,16564.2,16686.6
2014,4,556,16150.6,16286.2475,16410.8299,16535.5473,16671.9122,16796.1782
2014,4,557,16150.6,16133.7746,16287.2024,16393.6477,16493.5946,16580.7151
2014,4,559,16150.6,16269.9889,16398.5054,16532.3279,16661.8786,16787.5783
2014,4,560,16150.6,16353.7668,16330.2705,16578.6397,16788.4181,17065.0233
2014,4,563,16150.6,16290.0999,16386.973,16488.4452,16590.5457,16697.3485
2014,4,568,16150.6,16252.0704,16355.484,16476.0855,16602.1098,16735.2103
2014,4,569,,,,,,
2014,4,570,16150.6,16280.254,16401.0058,16526.6621,16653.2812,16772.7262
2014,4,572,16150.6,16259.6166,16381.5637,16504.4254,16624.0825,16744.6071
2014,4,574,16150.6,16287.3608,16413.1155,16561.5361,16713.73,16866.0271
2014,4,575,,,,,,
2014,4,577,16150.6,16254.2,16361.9,16500.2,16640.6,16753.6
2014,4,578,16150.6,16248.6776,16382.0895,16507.6591,16634.0132,16753.2624
2014,4,579,16150.6,16274.5728,16399.72,16522.1319,16638.208,16750.0275
2015,1,411,16311.6,16410.1,16518.7,16652.3,16797.6,16919.0
2015,1,421,16311.6,16470.6381,16585.9326,16722.7665,16844.0066,16953.4926
2015,1,422,16311.6,16465.5,16608.5,16753.5872,16906.7877,17058.3662
2015,1,423,16311.6,16432.0,16552.0,16657.0,16763.0,16926.0
2015,1,426,16311.6,16396.9,16549.6705,16708.118,16839.8745,16980.8491
2015,1,428,16328.91,16454.52,16603.77,16760.04,16923.02,17086.4
2015,1,429,16311.6,16433.6533,16553.7877,16686.5148,16819.6028,16952.1198
2015,1,433,16311.6,16406.84,16524.08,16636.96,16763.24,16874.04
2015,1,456,16311.6,16442.0465,16563.9984,16686.8547,16810.6223,16935.3079
2015,1,504,16311.6,16442.5465,16594.5739,16737.9086,16882.4814,17018.0108
2015,1,506,16311.6,16409.86,16525.99,16628.58,16727.3,16831.65
2015,1,507,16311.6,16388.9697,16491.2797,16614.5643,16718.2727,16814.1669
2015,1,508,16311.6,16408.6009,16510.207,16616.4926,16719.386,16847.4816
2015,1,510,16311.6,16398.1,16497.7,16586.9,16650.0,16660.7
2015,1,512,16311.6,16396.5697,16473.9045,16547.5419,16617.425,16728.4745
2015,1,518,16311.6,16413.9593,16520.9495,16621.5384,16715.7862,16809.944
2015,1,520,16311.6,16431.2993,16556.3877,16683.027,16810.8603,16933.5245
2015,1,524,16311.6,16427.9742,16541.6789,16666.989,16792.7129,16942.4289
2015,1,527,16311.6,16408.0,16508.0,16604.0,16706.0,16809.0
2015,1,542,16311.6,16410.9835,16513.0643,16633.9726,16755.5298,16878.3335
2015,1,546,16311.6,16400.583,16506.1629,16628.5903,16760.0518,16892.5527
2015,1,548,16311.6,16299.39,16376.52,16475.18,16552.23,16638.62
2015,1,549,16311.6,16420.6057,16530.3399,16632.6999,16731.6103,16822.8845
2015,1,553,16311.6,16416.6844,16534.1629,16647.027,16768.2941,16885.5332
2015,1,555,16311.6,16372.5853,16468.8873,16586.9068,16707.0216,16826.0195
2015,1,556,16311.6,16475.5935,16600.5791,16754.4291,16897.6537,16988.0468
2015,1,557,16311.6,16414.8924,16473.4479,16601.7212,16725.1311,16831.1826
2015,1,559,16311.6,16435.261,16568.0528,16697.0171,16825.9206,16949.2345
2015,1,563,16311.6,16464.3997,16586.5174,16705.4836,16821.2138,16929.5015
2015,1,568,16311.6,16390.7616,16495.6117,16617.5783,16745.2789,16877.8469
2015,1,569,,,,,,
2015,1,570,16335.2448,16472.3769,16594.1721,16706.6637,16822.4021,16967.7047
2015,1,572,16311.6,16409.4696,16520.2335,16640.0052,16764.8053,16869.5853
2015,1,574,16311.6,16433.1561,16596.1074,16763.1542,16914.4845,17052.6206
2015,1,575,,,,,,
2015,1,577,16311.6,16434.0,16584.6,16733.7,16846.6,16935.1
2015,1,578,16311.6,16422.6601,16553.788,16686.1534,16794.3934,16907.0935
2015,1,579,16311.6,16418.6994,16542.286,16659.3583,16770.9483,16875.5939
2015,1,580,16311.6,16472.1335,16574.0779,16674.5728,16770.6865,16873.7703
2015,2,411,16304.8,16397.3,16530.3,16663.7,16796.4,16917.1
2015,2,422,16304.8,16448.6184,16594.084,16725.3854,16856.9919,16996.6093
2015,2,424,16304.8,16433.4917,16561.2684,16689.2141,16804.164,16918.8897
2015,2,426,16304.8,16325.53,16481.8758,16650.008,16742.0259,16819.55
2015,2,428,16304.8,16408.22,16570.86,16735.81,16882.26,17016.68
2015,2,429,16304.8,16414.0,16542.5225,16677.987,16810.3277,16939.12
2015,2,433,16304.8,16384.248,16513.144,16639.04,16748.748,16873.496
2015,2,456,16304.8,16422.7158,16544.5243,16667.2362,16780.6604,16894.8564
2015,2,463,16304.8,16405.7633,16547.4672,16670.201,16781.6032,16893.7498
2015,2,484,16304.8,16373.658,16487.0894,16605.3425,16708.1668,16828.0056
2015,2,504,16304.8,16504.8963,16687.5229,16831.6604,16966.7819,17102.988
2015,2,506,16304.8,16391.34,16507.04,16612.55,16734.02,16855.02
2015,2,507,16304.8,16412.2704,16543.1013,16650.0508,16743.46,16846.6657
2015,2,510,16304.8,16390.7,16482.7,16560.3,16598.8,16622.2
2015,2,512,16304.8,16355.5154,16473.2249,16566.33,16685.9621,16727.5215
2015,2,518,16304.8,16437.7192,16557.3292,16659.0192,16780.6692,16899.1492
2015,2,520,16304.8,16403.1183,16519.6534,16642.2221,16764.1284,16895.0324
