YEAR,QUARTER,ID,EMP1,EMP2,EMP3,EMP4,EMP5,EMP6
2014,4,506,139209.6667,139879.8,140572.3,141168.9,141745.2,142156.4
2014,4,507,139210.0,139869.6667,140403.4167,140931.9,141453.2333,141939.9
2014,4,510,139210.0,139809.0,140303.0,140742.0,141170.0,141627.0
2014,4,512,139210.0,139758.0,140156.0,140635.0,141085.0,141663.0
2014,4,518,139210.0,139750.1,140283.2,140859.3,141422.3,142009.3
2014,4,520,,,,,,
2014,4,524,139210.0,139781.1,140329.7,140829.4,141318.6,141745.5
2014,4,526,139210.0,139836.1102,140283.5857,140732.4932,141182.8372,141634.6223
2014,4,527,139210.0,139900.8897,140526.2383,141154.3822,141785.3338,142314.0639
2014,4,533,139210.0,139810.0,140410.0,140860.0,141310.0,141760.0
2014,4,535,139210.0,139866.5877,140526.2721,141154.4161,141750.5355,142384.1519
2014,4,542,139210.0,139860.0,140460.0,141060.0,141710.0,142385.0
2014,4,546,139210.0,139895.0,140595.0,141310.0,142050.0,142800.0
2014,4,548,139210.0,139820.0,140250.0,140810.0,141260.0,141650.0
2014,4,549,,,,,,
2014,4,553,139210.0,139850.0,140400.0,141000.0,141500.0,142100.0
2014,4,555,139210.0,139435.0,139645.0,139857.0,140067.0,140277.0
2014,4,556,139210.0,139938.0,140707.0,141544.0,142326.0,143058.0
2014,4,557,139210.0,139883.4569,140535.7076,141221.5603,141969.5958,142658.2228
2014,4,559,139210.0,140303.0,141021.0,141822.0,142582.0,143303.0
2014,4,560,139210.0,139795.0,140335.0,140845.0,141325.0,141790.0
2014,4,563,139210.0,139935.1665,140629.6552,141258.2613,141854.8192,142418.8654
2014,4,568,139210.0,139902.5541,140345.4722,141004.201,141727.0261,142540.3823
2014,4,569,139228.0,139800.0,140400.0,141000.0,141600.0,142200.0
2014,4,570,,,,,,
2014,4,572,139210.0,139728.0,140391.0,141058.0,141693.0,142331.0
2014,4,574,139227.6667,139909.6667,140619.6667,141269.6667,141919.6667,142549.6667
2014,4,575,,,,,,
2014,4,577,139210.0,139910.0,140525.0,141033.0,141506.0,141961.0
2014,4,578,139210.0,139925.2886,140630.3348,141350.3171,142083.3273,142812.3968
2014,4,579,139228.0,139915.0,140620.0,141325.0,141990.0,142625.0
2015,1,411,140061.0,140913.9586,141570.1575,142287.2819,143014.3942,143645.6235
2015,1,421,140061.0,140858.0269,141774.9075,142592.9088,143551.7382,144438.6553
2015,1,422,140061.0,140868.7577,141560.3226,142277.3242,143056.3491,143813.7803
2015,1,423,140061.0,140886.0,141633.0,142321.0,142962.0,143566.0
2015,1,426,140061.0,140825.0606,141697.084,142609.2688,143667.012,144662.2908
2015,1,428,140061.0,140892.0,141719.0,142602.0,143537.0,144477.0
2015,1,429,140061.0,140926.9428,141667.3417,142353.7116,143013.0669,143658.4147
2015,1,433,,,,,,
2015,1,456,140061.0,140659.9355,141259.2038,141858.4722,142457.7405,142982.1003
2015,1,504,140061.0,140901.9733,141601.1197,142079.7779,142560.0542,142999.0856
2015,1,506,140061.0,140922.648,141616.9004,142236.2443,142924.7037,143587.6943
2015,1,507,140061.0,140873.5413,141446.0157,141989.7984,142475.8717,142968.9697
2015,1,508,140061.0,140781.0,141516.0,142251.0,143001.0,143751.0
2015,1,510,140061.0,140642.0,141097.0,141527.0,141975.0,142345.0
2015,1,512,140061.0,140869.0135,141490.255,142097.5136,142656.8308,143051.3491
2015,1,518,140061.0,140777.0,141524.0,142135.0,142704.0,143239.0
2015,1,520,,,,,,
2015,1,524,140061.0,140592.3452,141076.8265,141529.5409,141910.6399,142316.0414
2015,1,527,140061.0,140850.0,141500.0,142030.0,142500.0,143000.0
2015,1,542,140061.0,140901.9733,141576.1502,142250.3271,142924.504,143598.6809
2015,1,546,140061.0,140927.9416,141677.027,142426.1124,143175.1979,143924.2833
2015,1,548,140061.0,140490.0,141020.0,141520.0,141850.0,142240.0
2015,1,549,,,,,,
2015,1,553,140061.0,140589.3549,141218.5867,141847.8185,142477.0503,143106.282
2015,1,555,,,,,,
2015,1,556,140061.0,140813.0,141635.0,142377.0,143067.0,143566.0
2015,1,557,140061.0,140872.777,141571.8281,142270.634,142942.0421,143629.6339
2015,1,559,140061.0,140600.8832,141384.751,142131.2744,142872.6994,143562.2179
2015,1,563,140061.0,140928.2922,141731.733,142470.0357,143141.9994,143746.5126
2015,1,568,140061.0,141078.4708,141516.2612,142075.2099,142656.2078,143224.777
2015,1,569,140061.0,140280.7317,140490.4757,140690.2318,140889.9879,141089.744
2015,1,570,,,,,,
2015,1,572,140061.0,140831.3355,141605.9078,142384.7404,143167.8564,143883.6957
2015,1,574,140061.0,140778.1245,141477.2709,142126.4783,142765.6978,143364.9662
2015,1,575,,,,,,
2015,1,577,,,,,,
2015,1,578,140061.0,140910.1947,141712.4655,142542.9909,143359.3477,144179.4163
2015,1,579,140061.0,140900.9745,141574.1526,142218.3661,142837.61,143421.8967
2015,1,580,,,,,,
2015,2,411,141011.0,141592.0,142265.0,142981.0,143753.0,144497.0
2015,2,422,141011.0,141620.2968,142352.6707,143060.1328,143729.5232,144462.0
2015,2,424,,,,,,
2015,2,426,141011.0,141606.5137,142309.2971,143085.6226,143866.1831,144686.373
2015,2,428,141011.0,141597.0,142276.0,143144.0,144093.0,145068.0
2015,2,429,141011.0,141630.8743,142343.8944,143031.0498,143681.3263,144302.6574
2015,2,433,140998.7,141556.4,142150.5,142689.1,143139.5,143674.5
2015,2,456,141011.0,141598.6667,142198.6667,142798.6667,143323.6667,143848.6667
2015,2,463,141011.0,141670.2526,142305.7087,142936.0109,143535.5004,144130.976
2015,2,484,141011.0,141716.055,142424.6353,143136.7585,143816.6581,144535.7413
2015,2,504,141011.0,141592.0,142292.0,142992.0,143432.3617,143874.0795
2015,2,506,141011.0,141612.3,142199.9,142646.2,143122.0,143670.4
2015,2,507,141011.0,141557.5567,142102.0033,142629.3367,143133.37,143622.8867
2015,2,510,141011.0,141551.0,142055.0,142526.0,142896.0,143245.0
2015,2,512,141011.0,141570.0,142096.0,142458.0,143258.0,143597.0
2015,2,518,141011.0,141701.677,142426.677,143201.677,143938.677,144616.677
2015,2,520,,,,,,
2015,2,523,141011.0,141766.0,142631.0,143423.0,144219.0,145020.0
2015,2,527,141011.0,141800.0,142625.0,143450.0,144225.0,145000.0
2015,2,532,,,,,,
2015,2,533,140999.0,141567.0,142047.0,142527.0,142977.0,143427.0
2015,2,535,141011.0,141606.5137,142309.2971,143015.5684,143725.3449,144367.7886
2015,2,542,141011.0,141658.0,142333.0,143008.0,143683.0,144308.0
2015,2,546,140999.0,141587.0,142252.0,142929.0,143620.0,144337.0
2015,2,548,141011.0,141590.0,142160.0,142580.0,143030.0,143560.0
2015,2,549,,,,,,
2015,2,555,141011.0,141235.0,141450.0,141660.0,141860.0,142057.0
2015,2,556,141011.0,141640.0,142383.0,143147.0,143846.0,144537.0
2015,2,557,140998.6667,141610.3333,142311.2743,143012.9409,143784.219,144419.31
2015,2,559,141011.0,140601.0,141351.0,142086.0,142720.0,143390.0
2015,2,560,141011.0,141710.8279,142379.2108,143190.9234,144042.4432,144828.2233
2015,2,563,141011.0,141432.1426,141854.5429,142278.2048,142703.132,143164.6732
2015,2,568,141011.0,141588.6497,142176.0768,142743.9967,143297.4961,143879.8428
2015,2,569,141011.0,141511.0,142111.0,142711.0,143211.0,143711.0
2015,2,570,,,,,,
2015,2,572,141011.0,141668.7453,142377.089,143088.9744,143804.4193,144523.4414
2015,2,574,141011.0,141711.0,142386.0,143036.0,143661.0,144261.0
2015,2,575,,,,,,
2015,2,576,141011.0,141434.3144,141834.7582,142291.0626,142748.5055,143236.6298
2015,2,577,141011.0,141719.0,142310.0,142841.0,143334.0,143760.0
2015,2,578,140482.16,140720.4515,140964.5371,141181.7179,141409.9101,141630.3359
2015,2,579,141011.0,141582.0,142227.0,142862.0,143452.0,144002.0
2015,2,580,,,,,,
2015,2,581,141011.0,141592.0,142267.0,142942.0,143467.0,143917.0
2015,3,411,141609.0,142269.0,142840.0,143483.0,144160.0,144859.0
2015,3,421,141609.0,142341.0,143175.0,143955.0,144819.0,145560.0
2015,3,422,141609.0,142268.699,142884.4118,143524.2835,144176.3645,144805.3258
2015,3,424,,,,,,
2015,3,426,141609.0,142241.9837,143017.942,143798.1333,144617.9353,145406.8548
2015,3,428,141609.0,142292.89,143036.5,143818.0,144667.69,145527.0
2015,3,433,141609.0,142169.0,142686.0,143220.0,143683.0,144206.0
2015,3,456,141609.0,142290.3333,142965.3333,143490.3333,144015.3333,144540.3333
2015,3,463,141609.0,142211.2047,142816.6083,143396.8703,143967.6513,144538.9279
2015,3,484,141609.0,142210.8383,142815.2343,143457.9029,144067.599,144679.8862
2015,3,504,141609.0,142296.0,142996.0,143475.2134,143956.0327,144438.4634
2015,3,506,141609.0,142838.3333,143354.4333,143857.9333,144347.8333,144789.3333
2015,3,508,141609.0,142228.3191,142731.789,143180.5358,143593.5507,144025.7456
2015,3,510,141609.0,142205.0,142685.0,143051.0,143399.0,143776.0
2015,3,512,141609.0,142228.0,142701.0,143205.0,143656.0,143976.0
2015,3,518,141609.0,142265.2682,142978.6682,143692.6682,144372.6682,145022.6682
2015,3,520,,,,,,
2015,3,527,141609.0,142375.0,143125.0,143825.0,144550.0,145225.0
2015,3,528,141609.0,141961.7026,142491.0904,142951.9458,143343.4524,143664.8923
2015,3,533,141609.0,142242.0,142842.0,143440.0,144010.0,144535.0
2015,3,535,141609.0,142276.9026,142983.0131,143657.3963,144299.5363,144944.5465
2015,3,542,141609.0,142296.0,142971.0,143646.0,144271.0,144871.0
2015,3,546,141609.0,142291.0,142951.0,143601.0,144236.0,144856.0
2015,3,548,141609.0,142160.0,142580.0,143030.0,143560.0,144010.0
2015,3,549,,,,,,
2015,3,553,141609.0,142281.6428,142957.4806,143493.5711,144031.672,144571.7908
2015,3,555,141609.0,141824.0,142034.0,142234.0,142429.0,142624.0
2015,3,557,141609.0,142311.3,143012.9,143770.9,144422.6,145078.1
2015,3,559,141609.0,142288.5344,142974.3535,143578.1879,144239.1065,144961.6031
2015,3,560,141609.0,142279.78,142913.815,143578.678,144198.583,144649.606
2015,3,563,141609.0,142276.9026,142877.7624,143445.8761,144016.2486,144553.298
2015,3,568,141609.0,142313.3123,142888.1766,143474.506,143999.4476,144509.8459
2015,3,569,141615.0,142255.0,142855.0,143455.0,144025.0,144595.0
2015,3,570,,,,,,
2015,3,572,141609.0,142281.6428,142957.4806,143636.5286,144318.8021,145004.3164
2015,3,574,141615.3333,142265.3333,142890.3333,143490.3333,144065.3333,144615.3333
2015,3,575,,,,,,
2015,3,576,141609.0,142173.9942,142784.6841,143345.5029,143864.2296,144359.9426
2015,3,577,141609.0,142420.5,143007.5,143542.4,144169.0,144706.2
2015,3,578,141609.0,142283.0448,142938.2516,143601.5493,144270.3677,144943.8218
2015,3,579,141609.0,142309.3333,142966.0,143556.0,144106.0,144636.0
2015,3,581,141609.0,142296.0,142971.0,143496.0,143946.0,144296.0
2015,4,411,142231.0,142839.0,143393.0,143984.0,144664.0,145334.0
2015,4,421,142231.0,142907.0,143516.0,144170.0,144860.0,145451.0
2015,4,422,142231.0,142941.1704,143556.2832,144142.2822,144719.2875,145300.7725
2015,4,424,,,,,,
2015,4,426,142231.0,142831.666,143505.3353,144288.1854,145110.7812,145938.0666
2015,4,428,142231.0,142826.0,143463.0,144212.0,144980.0,145780.0
2015,4,429,142231.0,142852.026,143478.5834,144067.514,144617.9311,145191.1776
2015,4,433,142241.0,142776.0,143312.0,143864.0,144290.0,144622.0
2015,4,456,142231.0,142852.0,143227.0,143602.0,143977.0,144352.0
2015,4,463,142231.0,142800.9023,143366.3155,143916.9668,144461.4496,145004.4997
2015,4,472,142231.0,142844.0,143409.0,144017.0,144637.0,145236.0
2015,4,484,142231.0,142835.4818,143406.8237,143980.451,144556.3728,145134.5983
2015,4,504,142231.0,142854.0,143378.1839,143858.6781,144340.7825,144824.5026
2015,4,506,142231.0,142729.2,143306.3,143882.0,144383.4,144909.3
2015,4,507,142231.0,142814.6667,143303.3333,143786.0,144265.3333,144722.0
2015,4,508,,,,,,
2015,4,510,142231.0,142689.0,143054.0,143403.0,143779.0,144192.0
2015,4,518,142231.0,142806.2,143351.5,143878.2,144336.7,144826.5
2015,4,520,,,,,,
2015,4,523,142231.0,142844.64,143460.92,144079.86,144701.47,145325.77
2015,4,524,142231.0,142750.5762,143220.2245,143630.9016,143998.2849,144359.5465
2015,4,528,,,,,,
2015,4,532,,,,,,
2015,4,533,142231.0,142606.0,142981.0,143356.0,143656.0,143956.0
2015,4,535,142231.0,142831.666,143364.2979,143934.3462,144506.661,145081.2515
2015,4,540,142231.0,142835.4893,143520.2001,144159.8285,144807.3516,145463.9494
2015,4,542,142231.0,142854.0,143454.0,144054.0,144654.0,145204.0
2015,4,546,142241.0,142850.0,143435.0,144000.0,144560.0,145100.0
2015,4,548,142231.0,142690.0,143210.0,143740.0,144200.0,144680.0
2015,4,549,,,,,,
2015,4,553,142231.0,142900.0,143400.0,144000.0,144600.0,145200.0
2015,4,555,142231.0,142455.0,142650.0,142840.0,143025.0,143205.0
2015,4,556,142231.0,142964.0,143603.0,144198.0,144680.0,145183.0
2015,4,557,142241.0,142814.6667,143501.6137,144215.8406,144859.7658,145577.34
2015,4,559,142231.0,142689.2234,142689.2234,143194.5346,143791.5701,144407.3319
2015,4,563,142231.0,142796.542,143364.3327,143898.951,144435.563,144974.1761
2015,4,568,142231.0,142848.6917,143282.8121,143754.2051,144128.5581,144598.0835
2015,4,569,142231.0,142831.0,143401.0,143971.0,144541.0,145091.0
2015,4,570,,,,,,
2015,4,572,142241.0,142809.964,143381.2039,143954.7287,144530.5476,145108.6698
2015,4,574,142241.0,142865.6667,143465.6667,144040.6667,144590.6667,145115.6667
2015,4,575,,,,,,
2015,4,576,142231.0,142914.8543,143516.1828,144071.762,144626.2437,145322.3487
2015,4,578,142231.0,142868.3476,143486.4507,144123.258,144757.7482,145400.6912
2015,4,579,142231.0,142856.0,143458.0,144028.0,144573.0,145093.0
2016,1,421,142963.0,143572.4007,144238.8389,144929.2929,145520.6817,146196.1258
2016,1,422,142963.0,143731.4196,144240.0352,144818.2724,145362.7557,145910.0112
2016,1,424,,,,,,
2016,1,426,142963.0,143602.036,144279.3388,144924.2588,145536.2989,146114.9835
2016,1,433,142963.0,143533.7753,144049.5144,144526.6281,144954.0091,145165.9485
2016,1,456,142963.0,143488.3454,144013.6908,144463.9869,144914.283,145289.5297
2016,1,472,142963.0,143510.5,144036.6,144544.9,145018.2,145431.4
2016,1,484,142963.0,143391.889,143893.7606,144433.3622,145011.0956,145591.14
2016,1,504,142963.0,143567.3974,144097.7461,144584.6264,145073.1519,145563.3278
2016,1,506,142963.0,143597.0169,144256.0502,144690.3357,145124.121,145523.9839
2016,1,507,142963.0,143552.721,144057.0527,144542.3718,145009.5756,145452.3268
2016,1,508,,,,,,
2016,1,510,142963.0,143542.381,143890.6099,144267.858,144681.1297,145134.4277
2016,1,512,142963.0,143475.3369,143874.5994,144380.9323,144815.2179,145198.4699
2016,1,518,142963.0,143351.5,143878.2,144336.7,144826.5,145323.0
2016,1,520,,,,,,
2016,1,524,142963.0,143550.3588,144030.0618,144324.2102,144695.0368,145184.5029
2016,1,527,142963.0,144023.3668,144560.4428,145027.9911,145389.2093,145751.3272
2016,1,528,,,,,,
2016,1,532,,,,,,
2016,1,533,142963.0,143338.0,143713.0,144013.0,144313.0,144613.0
2016,1,535,142963.0,143566.7573,144173.0644,144746.3284,145321.8719,145863.7901
2016,1,542,142963.0,143607.4237,144232.8349,144833.2297,145383.5916,145908.937
2016,1,546,142963.0,143584.4086,144194.8099,144763.1836,145315.5468,145845.8955
2016,1,548,142963.0,143210.0,143740.0,144200.0,144680.0,145140.0
2016,1,549,,,,,,
2016,1,553,142963.0,143548.0,144133.0,144703.0,145258.0,145783.0
2016,1,555,142963.0,143158.0,143348.0,143533.0,143713.0,143888.0
2016,1,556,142963.0,143545.3829,144086.7389,144797.206,145468.6475,147658.0871
2016,1,557,142963.0,143591.9507,144219.2738,144870.453,145473.05,146167.0368
2016,1,563,142963.0,143460.7648,144031.1966,144603.8965,145143.1373,145684.389
2016,1,568,142963.0,143421.372,143756.4767,144113.5046,144426.6266,144674.9465
2016,1,569,142963.0,143463.329,144063.7237,144614.0856,145114.4146,145614.7436
2016,1,570,,,,,,
2016,1,572,142963.0,143534.852,144108.9914,144685.4274,145264.169,145845.2258
2016,1,574,142963.0,143563.3948,144138.7731,144689.135,145214.4804,145714.8093
2016,1,576,142963.0,143652.8536,144250.3464,144798.4068,145544.7976,146257.166
2016,1,577,142963.0,143544.8444,144219.6004,144785.614,145331.6372,145777.41
2016,1,578,142963.0,143570.9049,144162.729,144693.52,145188.2302,145674.3656
2016,1,579,142963.0,143591.9135,144171.7948,144717.1534,145237.4955,145717.8113
2016,2,421,143549.0,144158.0,144848.0,145439.0,146114.0,146771.0
2016,2,422,143549.0,144169.2516,144811.6076,145425.5175,146045.1926,146667.6573
2016,2,424,,,,,,
2016,2,426,143549.0,144155.2321,144728.4252,145339.6382,145953.4325,146605.8356
2016,2,429,143549.0,144120.1373,144670.3991,145181.6245,145662.6831,146146.4173
2016,2,433,143549.0,144101.0,144637.0,145134.0,145495.0,145781.0
2016,2,446,143549.0,144252.8415,144984.7025,145745.8207,146480.5593,147189.677
2016,2,456,143549.0,144138.7,144738.7,145338.7,145863.7,146313.7
2016,2,463,143549.0,144188.7651,144788.9544,145376.4625,145932.4154,146473.5626
2016,2,472,143549.0,144011.0,144457.0,144879.0,145245.0,145582.0
2016,2,484,143549.0,144051.4215,144591.6143,145169.9808,145750.6607,146333.6634
2016,2,504,143549.0,144123.3333,144645.0,145080.8397,145331.8628,145944.9168
2016,2,506,143306.3,143882.0,144383.4,144909.3,145942.6,146364.1
2016,2,507,143549.0,144081.3333,144566.3333,145033.23,145187.1267,145333.69
2016,2,508,,,,,,
2016,2,510,143549.0,143920.0,144294.0,144704.0,145202.0,145817.0
2016,2,518,143549.0,144163.1,144698.3,145247.1,145758.5,146195.7
2016,2,520,,,,,,
2016,2,523,143549.0,143684.0,143935.0,144063.0,144268.0,144519.0
2016,2,524,143549.0,144028.6985,144452.4088,144823.5648,145313.4656,145695.608
2016,2,532,,,,,,
2016,2,533,143549.0,143924.0,144224.0,144524.0,144824.0,145124.0
2016,2,535,143549.0,144119.7826,144692.8348,145268.1656,145845.784,146389.6559
2016,2,542,143549.0,144224.0,144824.0,145374.0,145899.0,146424.0
2016,2,546,143549.0,144115.0,144695.0,145245.0,145775.0,146300.0
2016,2,548,143549.0,144190.0,144760.0,145330.0,145830.0,146230.0
2016,2,549,,,,,,
2016,2,553,143549.0,144104.0,144659.0,145199.0,145709.0,146249.0
2016,2,555,143549.0,143734.0,143919.0,144099.0,144274.0,144444.0
2016,2,556,143549.0,144105.0,144795.0,145467.0,146069.0,146669.0
2016,2,557,143538.6667,144144.9733,144775.1988,145395.7329,146070.9301,146863.0
2016,2,559,143549.0,143540.0,143626.0,144132.0,144463.0,145029.0
2016,2,563,143549.0,144155.2321,144764.0244,145375.3878,145953.4325,146533.7757
2016,2,568,143549.0,144114.1315,144703.7042,145107.946,145454.2279,145846.6274
2016,2,569,143549.0,143749.0,143939.0,144129.0,144309.0,144489.0
2016,2,570,,,,,,
2016,2,572,143549.0,144159.0833,144735.7196,145314.6625,145895.9211,146479.5048
2016,2,574,143549.0,144174.0,144774.0,145349.0,145899.0,146424.0
2016,2,576,143549.0,144238.0372,144968.3331,145739.7235,146390.6855,147072.3341
2016,2,577,143549.0,144173.8385,144761.6659,145284.226,145782.9007,146283.4727
2016,2,578,143549.0,144117.0902,144654.2124,145152.5595,145648.1754,146136.2917
2016,2,579,143549.0,144111.6667,144665.0,145185.0,145665.0,146120.0
2016,3,411,143980.0,144634.0,145207.0,145806.0,146451.0,147067.0
2016,3,421,143980.0,144526.0,145057.0,145522.0,146137.0,146644.0
2016,3,422,143980.0,144579.3716,145171.4486,145769.4697,146250.9014,146774.5895
2016,3,424,,,,,,
2016,3,426,143980.0,144552.4964,145162.9664,145776.0146,146427.6246,147046.0136
2016,3,433,143980.0,144450.0,144946.0,145351.0,145705.0,145955.0
2016,3,446,143980.0,144640.1561,145382.3135,146106.8062,146813.9465,147504.047
2016,3,456,143980.0,144590.3333,145115.3333,145640.3333,146090.3333,146540.3333
2016,3,463,143980.0,144510.0821,145020.0702,145518.1795,146009.4763,146487.9654
2016,3,472,143980.0,144536.0,145051.0,145449.0,145801.0,146152.0
2016,3,484,143980.0,144447.935,144953.5028,145497.0784,146079.0667,146663.383
2016,3,504,143980.0,144613.0,145191.3211,145544.1042,146057.7401,146492.9745
2016,3,506,143990.3333,144572.3,145198.5,145697.9,146073.4,146316.5
2016,3,507,143980.0,144612.8007,145074.431,145228.3277,145374.891,145516.891
2016,3,508,,,,,,
2016,3,510,143980.0,144427.0,144837.0,145305.0,145886.0,146493.0
2016,3,512,143980.0,144401.0,144720.0,145103.0,145583.0,146063.0
2016,3,518,143980.0,144377.6,144887.1,145448.6,146003.5,146549.8
2016,3,520,,,,,,
2016,3,523,143980.0,143461.0,143657.3,143699.4,143605.9,143654.2
2016,3,527,143980.0,144445.671,144984.3217,145453.2409,145815.5183,146178.698
2016,3,528,143980.0,144403.0,144730.0,144958.0,145150.0,145327.0
2016,3,535,143980.0,144623.582,145198.6374,145704.1862,146175.4336,146648.2052
2016,3,542,143990.0,144648.0,145198.0,145723.0,146248.0,146723.0
2016,3,546,143980.0,144630.0,145160.0,145685.0,146200.0,146710.0
2016,3,548,143980.0,144760.0,145330.0,145830.0,146230.0,146570.0
2016,3,549,,,,,,
2016,3,553,143980.0,144505.0,145030.0,145525.0,146020.0,146515.0
2016,3,555,143980.0,144182.0,144352.0,144517.0,144677.0,144832.0
2016,3,557,143980.0,144625.0,145312.0,146035.0,146769.0,147524.0
2016,3,559,143980.0,144062.5283,144329.5854,144532.5886,144833.7686,145203.8215
2016,3,563,143980.0,144410.0098,144841.3038,145273.8859,145743.7417,146251.1884
2016,3,568,143980.0,144665.6965,145025.0478,145450.8215,145861.4005,146268.9494
2016,3,569,143980.0,144580.0,145150.0,145690.0,146230.0,146740.0
2016,3,570,,,,,,
2016,3,572,143980.0,144447.935,144917.3908,145388.3723,145860.8845,146334.9324
2016,3,574,143990.0,144590.0,145165.0,145715.0,146240.0,146740.0
2016,3,575,,,,,,
2016,3,576,143980.0,144415.2191,145009.5988,145540.7212,145988.5812,146417.9006
2016,3,578,143980.0,144483.0018,144902.1027,145338.687,145759.5478,146183.1671
2016,4,411,144587.0,145122.0,145701.0,146206.0,146732.0,147226.0
2016,4,421,144587.0,145118.0,145583.0,146153.0,146660.0,147272.0
2016,4,422,144587.0,145244.0,145870.0,146491.0,147145.0,147758.0
2016,4,424,,,,,,
2016,4,426,144587.0,145197.6157,145810.8102,146462.5758,147081.1124,147665.9395
2016,4,429,144587.0,145123.5958,145649.333,146171.0728,146684.1925,147181.4298
2016,4,433,144605.0,145095.8,145514.8,145872.7,146231.1,146473.8
2016,4,446,144587.0,145223.9949,145907.9086,146588.2194,147264.9144,147937.9812
2016,4,456,144605.0,145130.0,145655.0,146105.0,146555.0,146930.0
2016,4,463,144587.0,145087.0,145587.0,146079.0,146558.0,147020.0
2016,4,472,144587.0,145055.1,145472.7,145864.0,146224.2,146507.7
2016,4,484,144587.0,145093.0545,145637.1535,146219.7021,146804.5809,147391.7992
2016,4,504,144587.0,145183.2892,145536.0527,146049.6602,146576.5279,147105.2964
2016,4,506,144606.9,145072.1,145473.9,145829.4,146132.0,146458.5
2016,4,507,144587.0,145112.6667,145587.3333,146512.3333,146952.3333,147342.3333
2016,4,508,,,,,,
2016,4,510,144587.0,145028.0,145496.0,146077.0,146684.0,147297.0
2016,4,512,144587.0,144843.0,145103.0,145583.0,146063.0,146550.0
2016,4,518,144587.0,145046.6669,145590.2669,146181.4669,146718.1669,147206.1669
2016,4,527,,,,,,
2016,4,532,,,,,,
2016,4,535,144587.0,145126.1778,145631.4743,146102.4866,146575.0222,147012.7823
2016,4,546,144587.0,145127.0,145642.0,146142.0,146637.0,147122.0
2016,4,548,144587.0,145030.0,145520.0,145820.0,146000.0,146240.0
2016,4,549,,,,,,
2016,4,553,144587.0,145097.0,145592.0,146072.0,146537.0,146987.0
2016,4,555,144587.0,144754.0,144919.0,145079.0,145234.0,145249.0
2016,4,556,144587.0,145150.0,145700.0,146250.0,146699.0,147159.0
2016,4,557,144587.0,145117.9702,145634.8925,146140.4385,146617.5263,147119.1626
2016,4,559,144587.0,144596.0996,144749.5683,145025.4051,145340.136,145734.6069
2016,4,560,,,,,,
2016,4,563,144587.0,145090.4192,145595.5912,146138.5301,146647.3514,147157.9443
2016,4,568,144587.0,145100.0,145586.5779,146053.4817,146475.7169,146853.4044
2016,4,569,144605.0,145172.0,145772.0,146342.0,146882.0,147422.0
2016,4,570,,,,,,
2016,4,572,144587.0,145093.0545,145600.8802,146110.4833,146621.87,147135.0465
2016,4,574,144605.0,145180.0,145730.0,146255.0,146755.0,147205.0
2016,4,575,,,,,,
2016,4,576,144587.0,145410.3238,146073.6467,146629.9921,147248.4436,148058.034
2016,4,577,144587.0,145223.7237,145782.3159,146230.1523,146684.9757,147169.6845
2016,4,578,144587.0,145117.7687,145611.8163,146075.9459,146554.7813,147031.8562
2016,4,583,,,,,,
2017,1,411,145131.0,145705.8534,146271.7092,146892.5509,147513.3926,148109.2407
2017,1,421,145131.0,145595.8815,146150.74,146657.6108,147194.4739,147692.347
2017,1,422,145131.0,145812.8628,146360.4547,146833.1888,147475.0397,148174.1831
2017,1,424,,,,,,
2017,1,426,145131.0,145708.073,146359.3794,146977.4802,147561.8952,148148.634
2017,1,429,145131.0,145668.3197,146184.9365,146707.1228,147192.3676,147645.3552
2017,1,433,145131.0,145697.5556,145871.1113,146298.3024,146694.2015,147090.7004
2017,1,446,145131.0,145668.1288,146202.2161,146732.9302,147260.273,147784.2466
2017,1,456,145131.0,145700.5215,146225.3877,146675.273,147125.1583,147500.0627
2017,1,463,145131.0,145700.3017,146231.5433,146756.7013,147323.0189,147912.7964
2017,1,472,145131.0,145637.8708,146221.7219,146815.5705,147400.4214,147956.2797
2017,1,484,145131.0,145711.524,146367.2259,146989.2866,147650.7384,148241.3413
2017,1,504,145131.0,145479.3686,145998.8765,146532.4007,147067.8746,147605.3053
2017,1,506,145131.0,145609.578,145983.2827,146346.5901,146695.8011,147147.4859
2017,1,508,,,,,,
2017,1,510,145131.0,145623.0,146190.0,146785.0,147389.0,147832.0
2017,1,512,145131.0,145683.8591,146154.739,146704.5988,147172.4795,147742.3343
2017,1,518,145131.0,145590.0,146181.0,145945.0,146348.0,147121.0
2017,1,523,145131.0,144277.2177,144854.0706,145432.923,145795.8305,146159.7377
2017,1,527,145131.0,145650.0,146150.0,146625.0,147075.0,147500.0
2017,1,532,,,,,,
2017,1,535,145131.0,145672.2064,146179.4041,146652.1885,147126.5021,147602.3497
2017,1,542,145131.0,145691.857,146216.7232,146691.6021,147141.4874,147591.3727
2017,1,546,145131.0,145696.8557,146216.7232,146716.5958,147201.4721,147661.3549
2017,1,548,145131.0,145790.0,146270.0,146740.0,147170.0,147570.0
2017,1,549,,,,,,
2017,1,553,145131.0,145626.0,146106.0,146580.0,147045.0,147474.0
2017,1,555,145131.0,145279.962,145439.9212,145594.8817,145744.8435,145894.8053
2017,1,556,145131.0,145687.858,146223.7214,146654.6116,147097.4987,147510.3934
2017,1,557,145131.0,145686.306,146214.201,146743.345,147268.913,147784.441
2017,1,560,,,,,,
2017,1,563,145131.0,145708.073,146251.4314,146832.9595,147416.7999,148002.9617
