YEAR,QUARTER,ID,UNEMP1,UNEMP2,UNEMP3,UNEMP4,UNEMP5,UNEMP6
2021,1,555,6.8,6.4,6.2,5.9,5.6,5.3
2021,1,557,6.8,6.1823,6.0003,5.7627,5.5497,5.356
2021,1,563,6.8,6.1,6.1,6.0,6.0,6.1
2021,1,568,6.8,6.4214,5.3504,4.1679,3.8578,3.4892
2021,1,570,6.8,6.6689,6.3921,5.9927,5.6546,5.3628
2021,1,572,6.8,6.4,6.0,5.6,5.2,4.8
2021,1,574,6.8,6.281,5.858,5.4377,5.0199,4.6048
2021,1,576,6.8,6.3071,5.9841,5.6159,5.5004,5.369
2021,1,577,6.77,6.6,6.3,6.0,5.8,5.6
2021,1,578,6.8,6.3,5.8,5.4,5.1,4.8
2021,1,579,6.8,6.4246,5.9547,5.1629,4.4902,4.0321
2021,1,584,6.8,6.2976,6.0979,5.8812,5.6633,5.4778
2021,1,585,6.8,6.5236,6.3898,6.2333,5.8341,5.3842
2021,1,586,6.8,6.8,6.7,6.6,6.6,6.5
2021,1,587,6.8,6.8,6.5,6.0,5.8,5.7
2021,1,588,6.7667,6.2667,6.0,5.7,5.4,5.1667
2021,1,589,6.8,6.3,6.0,5.7,5.5,5.5
2021,1,591,6.8,6.4,6.7,6.6,6.5,6.4
2021,2,411,6.2,5.7,4.9,4.2,4.0,3.8
2021,2,421,6.2,5.8,5.6,5.4,5.2,5.0
2021,2,422,6.2,6.0848,5.7488,5.5107,5.1593,4.6018
2021,2,423,6.2,6.0,6.1,6.1,6.1,6.1
2021,2,424,6.2,5.7667,5.1667,4.7667,,
2021,2,426,6.2,5.7823,5.1461,4.85,4.4,4.2
2021,2,429,6.2,5.8975,5.3393,5.3355,5.0676,4.8821
2021,2,433,6.2,5.4,4.6,4.4,4.1,4.0
2021,2,456,6.2,5.8834,4.8628,4.1905,3.8238,3.6254
2021,2,484,6.2,6.2,6.2,6.1,6.1,6.0
2021,2,504,6.2,5.458,4.3448,3.6741,3.3472,3.126
2021,2,508,6.2,5.4856,4.7761,4.4664,4.3208,4.1444
2021,2,510,6.2,5.9,5.8,5.5,5.2,5.0
2021,2,518,6.2,5.4035,4.7291,4.4526,4.4255,4.3298
2021,2,528,6.2,5.3399,5.0545,4.8921,4.7207,4.4418
2021,2,535,6.2,5.8,5.0,4.3,4.0,3.8
2021,2,546,6.2,5.6,5.1,4.7,4.4,4.2
2021,2,549,6.2,5.9,5.3,4.9,4.6,4.5
2021,2,553,6.2,5.6,5.4,4.8,4.7,4.5
2021,2,555,6.2,5.8,5.2,4.7,4.5,4.4
2021,2,557,6.2,5.952,5.543,5.1733,4.8747,4.6407
2021,2,563,6.2,6.1,6.1,6.0,5.9,5.8
2021,2,568,6.2,5.9443,5.2004,4.6649,4.5049,4.3943
2021,2,570,6.2,5.5,5.2,5.0,4.8,4.6
2021,2,572,6.2,5.8,5.4,5.0,4.6,4.4
2021,2,574,6.2,5.5888,5.0755,4.6581,4.3357,4.1074
2021,2,576,6.2,6.0,5.5,5.5,5.4,5.3
2021,2,577,6.2,6.0,5.6,5.4,5.2,5.0
2021,2,578,6.2,5.5,5.1,4.8,4.6,4.4
2021,2,579,6.2,5.8431,4.9139,4.3296,3.9624,3.6133
2021,2,584,6.2,6.1,5.8003,5.4903,5.2164,5.0021
2021,2,586,6.2,6.1,6.1,6.1,6.0,6.0
2021,2,587,6.2,5.9672,5.6425,5.3046,4.9189,4.7961
2021,2,588,6.1667,6.0,5.7,5.4,5.1,4.9333
2021,2,589,6.2,5.9,5.3,5.1,4.8,4.5
2021,2,590,6.2,5.3168,4.6212,4.2239,3.9607,3.7754
2021,3,411,5.9,5.1,4.7,4.3,4.0,3.8
2021,3,421,5.9,5.7,5.5,5.3,5.1,4.9
2021,3,422,5.9,5.1293,4.5179,4.1332,3.5862,3.4213
2021,3,424,5.9,5.1667,4.7667,4.6,4.4,4.2
2021,3,426,5.9,5.1461,4.85,4.4,4.2,4.0
2021,3,428,5.9333,5.2827,4.5695,4.0203,3.672,3.5713
2021,3,433,5.9,4.8,4.4,4.1,4.0,4.0
2021,3,456,5.9237,5.0912,4.2742,3.8481,3.5539,3.4639
2021,3,463,5.9,5.2,4.8,4.4,4.1,3.9
2021,3,484,5.9,5.5,5.4,5.35,5.3,5.3
2021,3,504,5.9,5.406,4.5512,4.1498,3.5175,3.4893
2021,3,508,5.9,5.5374,5.0433,4.9043,4.7348,4.5938
2021,3,510,5.9,5.7,5.6,5.4,5.1,5.0
2021,3,518,5.9,5.7616,5.5871,5.6413,5.4326,5.1246
2021,3,528,5.9,5.2937,5.0155,4.7435,4.5172,4.2261
2021,3,535,5.9,5.1,4.4,4.0,3.8,3.6
2021,3,546,5.9,5.3,5.1,4.8,4.6,4.4
2021,3,549,5.9,5.2,4.7,4.5,4.4,4.3
2021,3,553,5.9,5.3,4.8,4.7,4.5,4.1
2021,3,555,5.9,5.4,4.9,4.5,4.3,4.2
2021,3,557,5.9,5.143,4.7733,4.4747,4.2407,4.043
2021,3,563,5.9,5.3,5.2,5.1,5.0,4.9
2021,3,568,5.9,5.1948,4.4502,4.4262,3.9198,3.6462
2021,3,570,5.9,5.2745,4.7559,4.2663,4.1,3.9
2021,3,572,5.9,5.3,4.8,4.6,4.3,4.1
2021,3,574,5.9,5.424,4.9397,4.5847,4.3862,4.2512
2021,3,576,5.9,5.3,5.0,4.7,4.4,4.1
2021,3,577,5.9,5.6,5.4,5.2,5.0,4.8
2021,3,578,5.9,5.3333,5.0333,4.6333,4.4,4.0667
2021,3,579,5.9,5.0431,4.409,4.0195,3.6649,3.5077
2021,3,584,5.9,5.4,5.1306,4.8861,4.6927,4.5582
2021,3,586,5.9,5.8,5.8,5.6,5.6,5.5
2021,3,587,5.9,5.4,5.3046,4.9189,4.7961,4.6897
2021,3,588,5.9333,5.3667,5.2333,5.0,4.8667,4.7333
2021,3,589,5.9,5.2523,4.8561,4.496,4.2531,4.1574
2021,3,591,5.9,5.3,5.0,4.8,4.6,4.4
2021,4,411,5.1,4.5,4.2,3.9,3.6,3.5
2021,4,421,5.1,4.6,4.5,4.4,4.3,4.2
2021,4,422,5.1,4.5111,4.0127,3.9912,3.8797,3.7156
2021,4,424,5.1,4.5,4.3,4.1,3.9,3.8
2021,4,426,5.1,4.5962,4.0972,3.705,3.739,3.7733
2021,4,428,5.1333,4.5266,4.0674,3.7162,3.5449,3.5136
2021,4,429,5.1,4.5053,4.3712,4.1029,3.8959,3.7477
2021,4,433,5.1,4.3,3.9311,3.845,3.7825,3.7199
2021,4,456,5.1,4.4151,3.9908,3.7382,3.5796,3.5356
2021,4,463,5.1,4.8,4.5,4.2,4.0,3.9
2021,4,484,5.1,5.1,5.0,4.9,4.8,4.7
2021,4,504,5.1,4.4089,4.0225,3.8233,3.6892,3.6974
2021,4,508,5.1,4.2,4.1,4.0,3.9,3.8
2021,4,510,5.1,4.6,4.4,4.2,4.1,4.0
2021,4,518,5.1,4.8,4.7,4.8,4.707,4.3545
2021,4,524,5.1,4.4119,4.2381,4.1198,4.0761,3.9129
2021,4,528,5.1,4.5349,4.1282,3.7866,3.5465,3.325
2021,4,535,5.1,4.4,4.0,3.8,3.6,3.5
2021,4,546,5.1,4.5,4.3,4.2,4.1,4.0
2021,4,549,5.1,4.6,4.4,4.3,4.2,4.1
2021,4,553,5.1,4.7,4.5,4.3,4.2,4.1
2021,4,555,5.1,4.5,4.3,4.2,4.0,3.8
2021,4,563,5.1,4.5,4.4,4.4,4.3,4.2
2021,4,568,5.1,4.4567,4.3147,3.7185,3.5233,3.4158
2021,4,570,5.1,4.9127,4.5977,4.1,3.9,3.9
2021,4,572,5.13,4.6,4.4,4.1,3.9,3.8
2021,4,574,5.1,4.5974,4.2199,3.8739,3.6455,3.5052
2021,4,576,5.1,4.7,4.4,4.1,3.9,3.9
2021,4,577,5.1,4.5,4.3,4.0,3.8,3.7
2021,4,579,5.1,4.455,4.0431,3.7026,3.5908,3.5784
2021,4,584,5.1,4.6,4.4998,4.3985,4.3217,4.2739
2021,4,587,5.1,4.513,4.178,4.166,4.1035,4.0669
2021,4,588,5.1333,4.6,4.5667,4.5,4.4333,4.3667
2021,4,589,5.1,4.921,4.5913,4.4082,4.2487,4.1068
2021,4,591,5.1,4.4,4.2,4.1,4.0,3.9
2021,4,593,5.1,4.9,4.7,4.6,4.5,4.5
2021,4,594,,,,,,
2022,1,411,4.2,3.9,3.6,3.4,3.4,3.4
2022,1,421,4.2,3.9,3.8,3.7,3.6,3.5
2022,1,422,4.2,3.948,3.3073,3.2256,3.2772,3.4337
2022,1,424,4.2,3.8,3.6,3.5,3.4,
2022,1,426,4.2,4.0674,3.7162,3.5449,3.6146,3.6856
2022,1,428,4.2333,3.9077,3.685,3.4968,3.4482,3.4099
2022,1,429,4.2,3.8486,3.5413,3.3732,3.2664,3.2652
2022,1,433,4.2,3.98,3.86,3.72,3.58,3.56
2022,1,456,4.2,3.8787,3.6699,3.4954,3.4134,3.3323
2022,1,463,4.2,3.9,3.7,3.5,3.4,3.4
2022,1,484,4.2,4.2,4.1,3.9,4.0,4.1
2022,1,504,4.2,3.7503,3.2958,3.3897,3.4142,3.387
2022,1,508,4.2,3.9,3.6,3.5,3.4,3.4
2022,1,510,4.2,3.8,3.5,3.4,3.3,3.1
2022,1,518,4.2,4.1,4.2,4.2,4.3,4.4
2022,1,528,4.2,3.8521,3.7629,3.5742,3.3976,3.3822
2022,1,535,4.2,3.8,3.6,3.4,3.3,3.2
2022,1,546,4.2,3.9,3.7,3.6,3.5,3.4
2022,1,549,4.2,3.9,3.7,3.6,3.5,3.4
2022,1,553,4.2,3.8,3.7,3.5,3.4,3.5
2022,1,555,4.2,3.9,3.6,3.5,3.4,3.3
2022,1,563,4.2,4.0,4.0,4.1,4.2,
2022,1,568,4.2,3.7241,3.8575,3.7604,3.6877,3.7823
2022,1,570,4.2,3.9118,3.8599,3.5829,3.516,3.3793
2022,1,572,4.2,3.8,3.6,3.5,3.4,3.4
2022,1,574,4.2,3.9213,3.721,3.6453,3.5783,3.5664
2022,1,576,4.2,3.9,3.7,3.5,3.5,3.4
2022,1,577,4.2333,4.1,4.0,3.8,3.7,3.5
2022,1,579,4.2,3.8655,3.5487,3.3922,3.3754,3.3755
2022,1,584,4.2,4.0,4.0146,4.0233,4.0406,4.0659
2022,1,585,4.2,3.8239,3.79,3.6462,3.6199,3.4241
2022,1,586,4.2,4.3,4.3,4.4,4.5,4.5
2022,1,587,4.2,4.178,4.0,4.1035,4.0669,4.0176
2022,1,588,4.2,3.9333,3.8,3.7,3.7,
2022,1,589,4.2,4.0879,3.9311,3.7302,3.5991,3.7
2022,1,594,,,,,,
2022,2,411,3.8,3.6,3.5,3.6,3.7,3.9
2022,2,422,3.8,3.5253,3.1949,3.0993,3.2586,3.4328
2022,2,424,3.8,3.6,3.5,3.4,3.4,3.4
2022,2,428,3.8,3.5023,3.3779,3.334,3.3507,3.381
2022,2,429,3.8,3.5774,3.4177,3.4001,3.4542,3.5274
2022,2,433,3.8,3.481,3.4038,3.364,3.3677,3.3839
2022,2,456,3.8,3.507,3.293,3.2964,3.3006,3.2803
2022,2,463,3.8,3.5,3.4,3.4,3.3,3.3
2022,2,484,3.8,3.8,3.8,3.8,3.8,3.8
2022,2,504,3.8,3.6117,3.6261,3.5688,3.5383,3.5302
2022,2,508,3.8,3.5377,3.8,3.8914,3.9487,4.0462
2022,2,510,3.8,3.2,3.1,3.0,2.8,2.6
2022,2,518,3.8,3.8755,3.9472,4.1226,4.1489,4.2176
2022,2,535,3.8,3.5,3.3,3.2,3.1,3.0
2022,2,546,3.8,3.6,3.5,3.6,3.8,4.0
2022,2,549,3.8,3.6,3.5,3.5,3.4,3.5
2022,2,553,3.8,3.6,3.5,3.6,3.6,3.6
2022,2,555,3.8,3.6,3.4,3.3,3.3,3.2
2022,2,563,3.8,3.7,3.8,4.0,4.1,4.1
2022,2,568,3.8,3.6474,3.6232,3.6101,3.7018,3.8186
2022,2,570,3.8,3.6,3.5,3.5,3.5,3.6
2022,2,572,3.8,3.4,3.4,3.4,3.5,3.6
2022,2,574,3.8,3.6648,3.5879,3.4847,3.4443,3.44
2022,2,576,3.8,3.7,3.5,3.5,3.4,3.5
2022,2,577,3.8,3.7,3.7,3.8,3.8,4.0
2022,2,579,3.8,3.4509,3.3495,3.2993,3.284,3.3754
2022,2,584,3.8,3.6,3.7558,3.9691,4.1949,4.4038
2022,2,586,3.8,3.9,4.0,4.1,4.3,4.4
2022,2,587,3.8,3.7,4.1035,4.5,5.0,4.7
2022,2,588,3.8,3.6,3.6,3.5,3.5,3.4
2022,2,589,3.8,3.9311,3.7302,3.5991,3.7,3.8
2022,2,591,3.8,3.5,3.4,3.1,3.1,3.2
2022,2,593,3.8,3.6,3.6,3.8,4.0,4.2
2022,2,594,,,,,,
2022,3,411,3.6,3.5,3.6,3.9,4.1,4.3
2022,3,422,3.6,3.5346,3.4013,3.5872,3.7207,3.7689
2022,3,424,3.6,3.5,3.5,3.6,3.6,3.7
2022,3,426,3.6,3.5449,3.5449,3.5449,3.5449,3.5449
2022,3,428,3.6,3.5027,3.6919,3.8119,3.9081,3.9521
2022,3,433,3.6,3.46,3.539,3.604,3.6779,3.7464
2022,3,456,3.6,3.4629,3.5564,3.6615,3.7164,3.7594
2022,3,463,3.6,3.4,3.5,3.5,3.6,3.7
2022,3,484,3.6,3.8,3.8,3.8,3.8,3.8
2022,3,504,3.6,3.5032,3.6956,3.7721,3.7621,3.7043
2022,3,508,3.6,3.7705,3.9702,4.441,4.8885,5.2919
2022,3,510,3.6,3.7,3.7,3.5,3.4,3.3
2022,3,518,3.6,3.8,4.0,4.3,4.7,5.0
2022,3,528,3.6,3.6542,3.8613,3.9363,4.0165,4.1428
2022,3,535,3.6,3.4,3.3,3.2,3.2,3.2
2022,3,546,3.6,3.7,3.8,4.0,4.2,4.4
2022,3,549,3.6,3.6,3.7,3.8,3.9,4.0
2022,3,553,3.6,3.6,3.7,4.0,4.25,4.75
2022,3,555,3.6,3.4829,3.5564,3.762,4.0816,4.6451
2022,3,563,,,,,,
2022,3,568,3.6,3.5323,3.7547,3.7897,3.8301,3.869
2022,3,570,3.6,3.9654,4.2514,4.5076,4.7599,4.9999
2022,3,572,3.6,3.6,3.8,4.0,4.2,4.7
2022,3,574,3.6,3.4167,3.371,3.3889,3.4247,3.4781
2022,3,576,3.6,3.6,3.7,3.7,3.7,3.8
2022,3,577,3.6,3.7,3.8,3.8,4.0,4.0
2022,3,584,3.6,3.5,3.7163,3.9382,4.1404,4.3193
2022,3,587,3.6,3.7,3.9,4.1,4.4,4.5
2022,3,588,3.6,3.5,3.5,3.5,3.4,3.4
2022,3,589,3.6,3.5,3.6,3.6,3.7,3.8
2022,3,591,3.6,3.7,3.8,4.2,4.4,4.8
2022,3,593,3.6,3.7,3.8,4.0,4.2,4.5
2022,3,594,,,,,,
2022,3,595,3.6,3.4,3.5,4.0,4.5,5.0
2022,3,596,3.6,3.0,3.0,3.0,3.0,3.0
2022,4,411,3.6,3.7,4.0,4.7,5.3,5.7
2022,4,422,3.6,3.7,4.1,4.7,5.2,5.5
2022,4,426,3.6,3.6944,3.7847,3.9355,3.9355,3.9355
2022,4,428,3.5667,3.6925,3.7489,3.9295,4.035,4.1244
2022,4,429,3.6,3.6,3.6,3.7,3.9,4.1
2022,4,433,3.5667,3.65,3.892,4.3938,4.6599,4.7544
2022,4,456,3.6,3.6715,3.7224,3.847,3.9714,4.0936
2022,4,463,3.6,3.6,3.7,3.8,3.9,4.0
2022,4,484,3.6,3.8,3.8,3.8,3.9,4.14
2022,4,504,3.6,3.617,3.6132,3.5536,3.5488,3.5367
2022,4,508,3.6,3.6743,3.735,4.0454,4.3946,4.6616
2022,4,510,3.6,3.6,3.7,3.8,3.9,4.1
2022,4,518,3.6,3.84,4.04,4.32,4.83,5.21
2022,4,524,3.6,3.668,3.8697,4.1289,4.5355,4.8268
2022,4,528,3.6,3.8557,3.9634,4.0615,4.2064,4.364
2022,4,530,3.6,3.7,3.8,4.0,4.2,4.7
2022,4,535,3.6,3.6,3.4,3.4,3.4,3.4
2022,4,546,3.6,3.8,4.0,4.3,4.8,5.0
2022,4,549,3.6,3.6,3.7,3.8,4.0,4.2
2022,4,555,3.6,3.66,3.7845,3.9359,4.328,4.9321
2022,4,563,,,,,,
2022,4,568,3.6,3.697,3.715,4.2456,4.3561,4.3271
2022,4,570,3.6,3.7148,4.1072,4.3208,4.586,4.8157
2022,4,572,3.6,3.8,4.0,4.4,4.7,4.8
2022,4,574,3.6,3.6996,3.8069,3.8893,3.9591,4.0177
2022,4,576,3.6,3.6516,3.7,3.86,3.98,4.02
2022,4,577,3.5667,3.7,3.8,4.0,4.2,4.5
2022,4,579,3.6,3.5698,3.8822,4.5657,5.3067,5.8915
2022,4,584,3.6,3.7,3.9582,4.2614,4.5499,4.8002
2022,4,585,3.6,3.8324,3.9305,4.1816,4.5031,4.7564
2022,4,586,3.6,3.7,3.9,4.0,4.1,4.3
2022,4,587,3.6,3.9,4.1,4.4,4.5,4.25
2022,4,588,3.5667,3.8,4.4333,5.1,5.5,5.5
2022,4,589,3.6,3.6851,3.8407,4.0434,4.1618,4.2593
2022,4,591,3.6,3.8,4.2,4.4,4.8,4.8
2022,4,594,,,,,,
2022,4,595,3.6,3.8,4.2,4.5,5.0,5.5
2022,4,596,3.6,3.6,3.6,3.6,3.6,3.6
2023,1,411,3.6,3.4,3.7,4.2,4.4,4.5
2023,1,422,3.6,3.4,3.5,3.7,4.0,4.2
2023,1,428,3.6,3.4304,3.4033,3.5014,3.6809,3.8036
2023,1,429,3.6,3.4427,3.4166,3.5436,3.7417,3.9935
2023,1,433,3.6,3.35,3.6953,4.2448,4.6599,4.7544
2023,1,456,3.6,3.4732,3.5969,3.7484,3.8977,3.9782
2023,1,463,3.6,3.5,3.7,3.9,4.0,4.1
2023,1,484,3.6,3.5,3.8,3.9,4.1,3.8
2023,1,504,3.6,3.4276,3.4191,3.5624,3.5548,3.5502
2023,1,508,3.6,3.6728,4.2563,4.6422,4.8954,5.0266
2023,1,510,3.6,3.5,3.7,3.8,4.0,4.1
2023,1,518,3.6,3.6947,4.3329,4.7135,5.0961,5.2906
2023,1,524,3.6,3.4054,3.4711,3.647,3.8068,4.0704
2023,1,528,3.6,3.9693,4.0611,4.196,4.3417,4.4088
2023,1,535,3.6,3.4,3.4,3.4,3.4,3.5
2023,1,548,3.6,4.4763,5.5283,6.4054,6.9376,7.1212
2023,1,549,3.6,3.5,3.6,3.7,3.9,4.0
2023,1,555,3.6,3.4533,3.6474,4.0507,4.6629,4.8171
2023,1,563,3.6,3.6,3.7,3.8,3.9,
2023,1,568,3.6,3.494,3.8626,3.9405,3.7946,3.6573
2023,1,570,3.6,3.7764,4.0341,4.2636,4.4385,4.6291
2023,1,572,3.6,3.5,4.0,4.4,4.7,4.8
2023,1,574,3.6,3.5431,3.5024,3.5808,3.7195,3.8848
2023,1,576,3.6,3.48,3.45,3.5,3.65,3.79
2023,1,577,3.6,3.8,3.6,3.8,4.0,4.2
2023,1,584,3.6,3.5,3.6179,3.7911,3.9284,4.035
2023,1,586,3.6,3.8,3.9,4.1,4.2,4.3
2023,1,587,3.6,3.5,3.8,4.2,4.25,4.1
2023,1,588,3.6,3.4333,4.0333,5.3333,5.1333,4.8
2023,1,589,3.6,3.7,3.9,4.2,4.5,4.7
2023,1,591,3.6,3.8,4.1,4.4,4.4,4.6
2023,1,593,3.6,3.8,4.2,4.4,4.6,4.8
2023,1,594,,,,,,
2023,1,595,3.6,3.8,4.2,4.5,5.0,5.5
2023,1,596,3.6,3.4,3.4,3.4,3.4,3.4
2023,1,598,3.6,3.6,3.7,3.8,3.9,3.9
2023,1,601,3.6,3.8,4.1,4.6,4.8,4.9
2023,2,411,3.5,3.5,3.6,3.8,4.0,4.2
2023,2,422,3.5,3.4753,3.764,3.9696,4.1218,4.2
2023,2,426,3.5,3.5854,3.6557,3.8703,3.93,3.98
2023,2,428,3.5,3.4241,3.5372,3.7821,3.9403,3.9568
2023,2,429,3.5,3.4856,3.5191,3.6958,3.8913,4.0471
2023,2,433,3.5,3.6479,4.1412,4.9622,5.274,5.259
2023,2,456,3.5,3.3911,3.455,3.53,3.5799,3.5924
2023,2,463,3.5,3.5,3.8,4.0,4.1,4.1
2023,2,504,3.5,3.495,3.6381,3.6304,3.6267,3.6178
2023,2,508,3.5,3.5831,3.8311,4.0124,4.2833,4.6677
2023,2,510,3.5,3.6,3.7,3.8,3.9,4.0
2023,2,518,3.5,3.7015,4.0304,4.3183,4.5386,4.7894
2023,2,524,3.5,3.3575,3.469,3.6754,3.9128,4.0033
2023,2,528,3.5,3.4544,3.7296,4.0687,4.2303,4.2805
2023,2,535,3.5,3.4,3.4,3.5,3.6,3.7
2023,2,548,3.5,4.5613,5.1616,5.5252,5.8674,6.0228
2023,2,549,3.5,3.5,3.8,4.2,4.3,4.3
2023,2,555,3.5,3.4799,3.711,4.1149,4.7169,4.7423
2023,2,563,3.5,3.6,3.7,3.8,3.9,
2023,2,568,3.5,3.4878,3.5339,3.6891,3.5943,3.6078
2023,2,570,3.5,3.742,4.2919,4.5793,4.8973,4.9166
2023,2,572,3.5,3.6,4.2,4.6,4.8,4.7
2023,2,574,3.5,3.5403,3.5276,3.5507,3.6091,3.7026
2023,2,576,3.5,3.7454,3.8615,4.0554,4.1922,4.3072
2023,2,577,3.5,3.6,3.8,4.0,4.2,4.0
2023,2,584,3.5,3.4,3.5374,3.6335,3.7071,3.7727
2023,2,585,3.5,3.4343,3.7136,4.1432,4.409,4.6544
2023,2,586,3.5,3.7,3.8,4.0,4.1,4.2
2023,2,587,3.5,3.8,4.2,4.25,4.1,4.0
2023,2,588,3.5,3.6,4.6,5.4333,5.0,4.7
2023,2,589,3.5,3.76,4.08,4.42,4.48,4.49
2023,2,591,3.5,3.6,3.8,4.0,4.1,4.2
2023,2,594,,,,,,
2023,2,596,3.5,3.6,3.6,3.6,3.6,3.6
2023,2,598,3.5,3.6,3.7,3.8,3.8,3.8
2023,2,599,3.5,3.9,4.1,4.3,4.3,4.3
2023,2,600,3.5,3.7,4.0,4.2,4.5,4.5
2023,2,601,3.5,3.8,4.2,4.6,4.7,4.6
2023,3,411,3.6,3.5,3.6,3.6,3.8,3.9
2023,3,421,3.6,3.7,3.9,4.0,4.1,4.2
2023,3,422,3.6,3.6796,3.7083,3.8583,3.973,3.9655
2023,3,426,3.6,3.5667,3.6586,3.8213,3.9471,4.1
2023,3,428,3.5667,3.5705,3.7367,3.9284,3.9629,4.0621
2023,3,429,3.6,3.5299,3.5846,3.6849,3.7984,3.9061
2023,3,433,3.5667,3.6428,3.8961,4.6139,5.2142,5.2734
2023,3,456,3.539,3.5101,3.5355,3.5566,3.5612,3.5659
2023,3,463,3.6,3.5,3.7,3.8,3.9,4.0
2023,3,484,3.6,3.6,3.7,3.8,3.7,3.6
2023,3,504,3.6,3.6,3.7,4.0,4.1,4.3
2023,3,508,3.6,3.6647,3.8634,4.0924,4.2567,4.4295
2023,3,510,3.6,3.7,3.8,3.9,3.9,4.0
2023,3,518,3.6,3.5347,3.6019,3.8153,4.0641,4.2991
2023,3,535,3.6,3.5,3.5,3.6,3.8,4.0
2023,3,549,3.6,3.6,3.7,3.9,4.1,4.2
2023,3,555,3.6,3.5662,3.7478,3.9613,4.4038,4.6023
2023,3,563,3.6,3.6,3.6,3.6,3.5,3.6
2023,3,568,3.6,3.4978,3.5612,3.6015,3.7018,3.7933
2023,3,570,3.6,3.7315,3.9509,4.2287,4.5606,4.8883
2023,3,572,3.6,3.6,3.9,4.2,4.3,4.4
2023,3,574,3.6,3.5623,3.621,3.7149,3.8435,3.9713
2023,3,576,3.6,3.6799,3.8475,4.0354,4.1226,4.2485
2023,3,577,3.5667,3.6,3.8,3.8,4.0,
2023,3,584,3.6,3.5,3.6313,3.752,3.8631,3.9592
2023,3,586,3.6,3.7,3.9,4.0,4.2,4.3
2023,3,587,3.6,3.8,3.9,4.0,4.0,3.8064
2023,3,588,3.6,3.6,4.3333,5.2667,5.0,4.3667
2023,3,589,3.6,3.86,4.14,4.41,4.57,4.54
2023,3,591,3.6,3.8,3.9,4.1,4.2,4.3
2023,3,593,3.6,3.8,4.2,4.4,4.6,4.8
2023,3,594,,,,,,
2023,3,595,3.6,3.5,3.8,4.0,4.2,4.5
2023,3,596,3.6,3.2,3.2,3.0,3.0,3.0
2023,3,598,3.6,3.6,3.7,3.8,3.8,3.8
2023,3,599,3.6,3.7,3.75,4.14,4.27,4.35
2023,3,603,3.6,3.5,3.6,3.5,3.6,3.5
2023,4,411,3.7,3.9,4.0,4.2,4.4,4.5
2023,4,421,3.7,3.8,3.9,4.1,4.2,4.1
2023,4,422,3.7,3.9,4.0,4.0,4.1,4.2
2023,4,426,3.7,3.8914,3.9832,4.019,4.1,4.2
2023,4,428,3.7,3.8452,3.8997,3.9089,3.976,4.026
2023,4,429,3.7,3.8928,3.9873,4.0688,4.1649,4.2364
2023,4,463,3.7,3.9,4.0,4.1,4.2,4.3
2023,4,484,3.7,3.7,3.8,3.7,3.6,3.7
2023,4,508,3.7,3.8882,3.8873,3.9321,3.9398,3.964
2023,4,510,3.7,3.9,4.0,4.0,4.1,4.0
2023,4,518,3.7,3.5478,3.7509,3.9939,4.2239,4.4
2023,4,549,3.7,3.9,4.0,4.2,4.3,4.4
2023,4,555,3.7,3.8505,3.9033,4.0691,4.4151,4.4832
2023,4,563,3.7,3.8,3.8,3.9,3.9,3.8
2023,4,568,3.7,3.8714,3.8762,3.8701,4.0215,3.9778
2023,4,570,3.7,3.8854,4.1,4.2,4.4,4.5
2023,4,572,3.7,3.9,4.2,4.3,4.4,4.4
2023,4,574,3.7,3.7125,3.7882,3.8987,4.0437,4.1526
2023,4,576,3.7,3.8651,4.0256,4.1219,4.2444,4.3379
2023,4,577,3.7,3.8,3.8,4.0,3.8,3.7
2023,4,584,3.7,3.6313,3.752,3.8631,3.9592,4.0492
2023,4,586,3.7,3.9,4.0,4.1,4.3,4.4
2023,4,587,3.7,3.9,4.0,4.0,3.8064,3.7546
2023,4,588,3.7,3.9,4.7333,5.3333,4.7333,4.2
2023,4,589,3.7,3.87,4.17,4.42,4.44,4.41
2023,4,591,3.7,3.8,3.9,4.0,4.1,4.2
2023,4,594,,,,,,
2023,4,596,3.7,3.5,3.5,3.5,3.5,3.5
2023,4,598,3.7,3.9,4.0,4.0,4.1,4.1
2023,4,599,3.7,3.9,4.03,4.23,4.25,4.35
2023,4,600,3.7,4.0,4.2,4.5,4.5,4.4
2023,4,602,3.7,3.9319,4.1237,4.2247,4.3041,4.3659
2023,4,603,3.7,3.885,3.8339,3.7397,3.6451,3.7048
2023,4,604,3.7,4.0,4.5,5.0,4.8,4.6
2024,1,411,3.7,3.7,3.8,3.9,4.0,4.1
2024,1,421,3.7,3.9,4.1,4.3,4.2,4.1
2024,1,422,3.7,3.7,3.8711,3.9248,4.0093,4.0256
2024,1,428,3.7333,3.7644,3.8808,3.9674,4.0289,4.0901
2024,1,429,3.7,3.7077,3.8261,3.8743,3.935,3.9659
2024,1,433,3.7333,3.8007,4.0499,4.1495,4.1501,4.1493
2024,1,463,3.7,3.9,4.0,4.1,4.2,4.2
2024,1,508,3.7,3.8,3.8897,3.9302,3.9718,3.9597
2024,1,510,3.7,3.8,3.9,3.8,3.8,3.7
2024,1,518,3.7,3.8884,3.9396,4.0616,4.1335,4.1611
2024,1,535,3.7,3.7,3.8,3.9,4.0,4.2
2024,1,548,3.7,3.8,3.9,3.9,4.0,4.0
2024,1,549,3.7,3.7,3.9,4.0,4.1,4.3
2024,1,555,3.7,3.7059,3.7649,3.8119,3.8658,3.8169
